时间,标题,链接
2025-02-07 05:47:28,以科技创新引领新质生产力发展,http://finance.people.com.cn/n1/2025/0207/c1004-40413751.html
2025-02-06 15:10:06,国网天府新区供电公司举办2025年省内电力市场化交易政策培训会,http://sc.people.com.cn/n2/2025/0206/c379469-41127761.html
2025-02-05 16:56:52,国网吉林经研院高质量发展课题研究取得阶段性成果,http://jl.people.com.cn/n2/2025/0205/c349771-41126876.html
2025-02-05 10:34:16,钱从哪来，投向何处——2024年新疆扩大有效投资解析,http://xj.people.com.cn/n2/2025/0205/c186332-41126525.html
2025-01-28 10:29:17,数智保供“创新骨干”坚守春节一线岗位,http://cq.people.com.cn/n2/2025/0128/c365412-41123253.html
2025-01-28 09:18:51,2025年新疆维吾尔自治区政府工作报告,http://xj.people.com.cn/n2/2025/0128/c186332-41123197.html
2025-01-28 09:12:53,陈清泉院士：构建以新能源为主体的<em>新</em><em>型</em><em>电</em><em>力</em><em>系</em><em>统</em>,http://finance.people.com.cn/n1/2025/0128/c1004-40410452.html
2025-01-27 17:16:25,昆明长水机场改扩建工程电力迁改项目完成,http://yn.people.com.cn/n2/2025/0127/c378439-41122893.html
2025-01-27 10:38:57,完整准确全面贯彻新时代党的治疆方略丨集群拓展,http://xj.people.com.cn/n2/2025/0127/c186332-41122572.html
2025-01-27 09:57:34,2025年湖南省政府工作报告,http://hn.people.com.cn/n2/2025/0127/c195194-41122493.html
2025-01-27 08:12:36,【光明论坛】从用电量增长看我国经济向好、向绿、向新而行,http://theory.people.com.cn/n1/2025/0127/c40531-40409874.html
2025-01-26 16:02:34,灯火里的追光人,http://ln.people.com.cn/n2/2025/0126/c400024-41121774.html
2025-01-26 08:58:19,2025年安徽省政府工作报告,http://ah.people.com.cn/n2/2025/0126/c358428-41121200.html
2025-01-26 08:49:25,2025年宁夏回族自治区政府工作报告,http://nx.people.com.cn/n2/2025/0126/c192482-41121164.html
2025-01-25 09:11:27,全区首个压缩空气储能示范电站成功并网,http://nm.people.com.cn/n2/2025/0125/c196667-41120639.html
2025-01-24 07:51:14,新型储能装机规模突破7000万千瓦,http://kpzg.people.com.cn/n1/2025/0124/c404214-40408132.html
2025-01-23 17:08:04,国家能源局：2024年全国新型储能装机规模突破7000万千瓦,http://finance.people.com.cn/n1/2025/0123/c1004-40407977.html
2025-01-23 10:54:27,新疆“十大产业集群”一路向新,http://xj.people.com.cn/n2/2025/0123/c186332-41118425.html
2025-01-23 08:42:38,2025年山西省政府工作报告,http://sx.people.com.cn/n2/2025/0123/c189130-41118008.html
2025-01-23 08:28:58,2025年云南省政府工作报告,http://yn.people.com.cn/n2/2025/0123/c378439-41117909.html
2025-01-23 08:17:25,把能源资源优势转化为竞争发展优势,http://nx.people.com.cn/n2/2025/0123/c192482-41117823.html
2025-01-22 14:27:32,龙岩市十大重点工程之漳平抽水蓄能电站项目获批建设,http://fj.people.com.cn/n2/2025/0122/c181466-41117320.html
2025-01-22 09:50:36,王莉霞调研内蒙古能源集团、电力集团改革发展工作,http://nm.people.com.cn/n2/2025/0122/c192247-41116997.html
2025-01-21 11:06:37,2025年浙江电网投资将超450亿元,http://zj.people.com.cn/n2/2025/0121/c370990-41115854.html
2025-01-21 10:40:24,2025年内蒙古自治区政府工作报告,http://nm.people.com.cn/n2/2025/0121/c196667-41115799.html
2025-01-21 09:48:23,宁夏人大代表、石嘴山市市长徐龙：全力以赴推动产业转型示范市建设,http://nx.people.com.cn/n2/2025/0121/c192482-41115677.html
2025-01-21 09:45:26,“大梁”一起扛，为高质量发展“打样”,http://sd.people.com.cn/n2/2025/0121/c166192-41115670.html
2025-01-21 08:38:48,牢记“国之大者” 扛牢使命责任 把国企党建政治优势转化为发展优势,http://bj.people.com.cn/n2/2025/0121/c14540-41115362.html
2025-01-20 17:28:17,保定市竞秀区新增一家国家级绿色工厂,http://he.people.com.cn/n2/2025/0120/c192235-41114990.html
2025-01-20 10:23:31,绿水青山相映美 金山银山幸福长,http://xz.people.com.cn/n2/2025/0120/c138901-41114422.html
2025-01-20 10:00:20,新疆“风光”优势何以转为发展胜势,http://xj.people.com.cn/n2/2025/0120/c186332-41114367.html
2025-01-20 08:55:22,形成协同发力共同推进的强大合力,http://theory.people.com.cn/n1/2025/0120/c40531-40405233.html
2025-01-20 08:46:54,新疆发展成绩单里的全国“第一”,http://finance.people.com.cn/n1/2025/0120/c1004-40405207.html
2025-01-20 08:02:13,2025年海南省政府工作报告,http://hi.people.com.cn/n2/2025/0120/c231190-41113849.html
2025-01-20 07:50:36,河北邢台：清洁能源赋能绿色低碳发展,http://kpzg.people.com.cn/n1/2025/0120/c404214-40405020.html
2025-01-19 22:04:13,成都东部新区：虚拟电厂“上线”，能源保供升级,http://sc.people.com.cn/n2/2025/0119/c345167-41113779.html
2025-01-19 12:51:06,聚焦2025新疆两会丨政府工作报告摘登,http://xj.people.com.cn/n2/2025/0119/c186332-41113581.html
2025-01-19 11:59:50,划重点丨新疆：粮食种植面积稳定在4500万亩左右,http://xj.people.com.cn/n2/2025/0119/c186332-41113558.html
2025-01-19 09:11:29,优质电力服务赋能云南丽江旅游业发展,http://yn.people.com.cn/n2/2025/0119/c372453-41113337.html
2025-01-19 08:41:56,以创新赋能现代化产业体系建设,http://sx.people.com.cn/n2/2025/0119/c189130-41113251.html
2025-01-18 08:52:56,俞乐代表：以科技创新引领新质生产力发展,http://nm.people.com.cn/n2/2025/0118/c196667-41112615.html
2025-01-17 21:05:33,金台观晋 | 煤炭大省，如何发力新质生产力？山西省政府工作报告观察,http://sx.people.com.cn/n2/2025/0117/c189134-41112384.html
2025-01-17 19:56:54,江西省人大代表吕传玉：电网数智化转型促进并网安全,http://jx.people.com.cn/n2/2025/0117/c186330-41112359.html
2025-01-17 15:38:18,把国企党建政治优势转化为发展优势,http://sh.people.com.cn/n2/2025/0117/c134768-41112015.html
2025-01-17 11:23:20,把国企党建政治优势转化为发展优势,http://jl.people.com.cn/n2/2025/0117/c349771-41111736.html
2025-01-17 09:55:12,合肥高新区：加快建设世界一流高科技园区,http://ah.people.com.cn/n2/2025/0117/c374164-41111495.html
2025-01-17 09:00:00,能源保供力度加强 各方协力守护民生“温度”,http://yn.people.com.cn/n2/2025/0117/c372455-41111300.html
2025-01-17 08:43:16,把国企党建政治优势转化为发展优势,http://theory.people.com.cn/n1/2025/0117/c40531-40403770.html
2025-01-16 16:53:59,而今迈步从头越——衡长株潭特高压输变电装备集群入“国家队”行列,http://hn.people.com.cn/n2/2025/0116/c356884-41110743.html
2025-01-16 16:47:06,房方：优化学科治理体系 走特色学科发展之路,http://edu.people.com.cn/n1/2025/0116/c1006-40403429.html
2025-01-16 16:28:56,构建<em>新</em><em>型</em><em>电</em><em>力</em><em>系</em><em>统</em>国网典范 推动能源转型发展,http://gs.people.com.cn/n2/2025/0116/c400745-41110694.html
2025-01-16 14:21:19,能源保供力度加强 各方协力守护民生“温度”,http://finance.people.com.cn/n1/2025/0116/c1004-40403363.html
2025-01-16 11:17:23,兵团党委常委班子就开好2024年度民主生活会开展集体学习研讨,http://xj.people.com.cn/n2/2025/0116/c186332-41110369.html
2025-01-16 10:52:50,建设有效市场、有为政府、有实高校、有力机构的科技体制,http://jl.people.com.cn/n2/2025/0116/c349771-41110320.html
2025-01-16 08:53:17,全力以赴真抓实干 开足马力攻坚克难,http://nm.people.com.cn/n2/2025/0116/c196667-41109935.html
2025-01-16 08:39:09,为端稳端牢“能源饭碗”接续奋斗,http://nm.people.com.cn/n2/2025/0116/c196667-41109815.html
2025-01-15 19:13:52,金台观晋 | 11场地市发布会，藏着山西哪些经济看点？,http://sx.people.com.cn/n2/2025/0115/c189134-41109496.html
2025-01-15 17:03:02,能源电力保驾护航 辽宁加快培育新质生产力,http://finance.people.com.cn/n1/2025/0115/c1004-40402736.html
2025-01-15 11:31:08,用电数据透视“黔”进的力量,http://gz.people.com.cn/n2/2025/0115/c361324-41109018.html
2025-01-15 09:49:58,这份政府工作报告很“实”，点了这些名,http://hn.people.com.cn/n2/2025/0115/c195194-41108799.html
2025-01-15 08:33:48,“双碳”战略引领催生绿色生产力,http://theory.people.com.cn/n1/2025/0115/c40531-40402175.html
2025-01-15 08:06:34,去年河南全社会用电量同比增长5.6%,http://henan.people.com.cn/n2/2025/0115/c351638-41108339.html
2025-01-15 07:04:20,江苏开建我国首个百万千瓦级虚拟电厂,http://js.people.com.cn/n2/2025/0115/c360301-41108288.html
2025-01-14 09:55:28,两会视点：抓新质生产力 聚发展新动能,http://tj.people.com.cn/n2/2025/0114/c375366-41107522.html
2025-01-14 09:25:42,成都加速建设现代一流电网 2025年冲刺建设项目1211个,http://sc.people.com.cn/n2/2025/0114/c345167-41107403.html
2025-01-14 07:58:12,成都电网供电能力年内将达2600万千瓦,http://sc.people.com.cn/n2/2025/0114/c345167-41107014.html
2025-01-14 06:38:35,新年“上新”，江苏“虚拟电厂”持续“来电”,http://js.people.com.cn/n2/2025/0114/c360301-41106968.html
2025-01-13 16:22:28,钦州港三墩岛新增移动式变电站正式向企业送电,http://gx.people.com.cn/n2/2025/0113/c347802-41106774.html
2025-01-13 09:03:58,新疆明确2025年12项发展改革重点任务,http://xj.people.com.cn/n2/2025/0113/c186332-41106165.html
2025-01-13 08:54:35,清华大学南口全国重点实验室基地一期交付投用,http://bj.people.com.cn/n2/2025/0113/c14540-41106102.html
2025-01-13 08:48:47,广西首个抽水蓄能工程进入蓄水新阶段,http://cpc.people.com.cn/n1/2025/0113/c64387-40400650.html
2025-01-13 08:40:40,中共江西省委关于贯彻落实党的二十届三中全会精神 进一步全面深化改革、奋力谱写中国式现代化江西篇章的决定,http://jx.people.com.cn/n2/2025/0113/c186330-41106017.html
2025-01-13 08:34:58,广西首个抽水蓄能工程进入蓄水新阶段,http://gx.people.com.cn/n2/2025/0113/c179435-41105974.html
2025-01-13 07:48:07,废弃盐穴变身“超级充电宝”,http://kpzg.people.com.cn/n1/2025/0113/c404214-40400381.html
2025-01-13 07:44:28,海南500千伏主网架工程首条线路贯通,http://hi.people.com.cn/n2/2025/0113/c231190-41105760.html
2025-01-13 06:07:01,广西首个抽水蓄能工程进入蓄水新阶段,http://finance.people.com.cn/n1/2025/0113/c1004-40400321.html
2025-01-12 15:08:35,河南：新能源汽车充电更便利 新版分时电价更科学,http://henan.people.com.cn/n2/2025/0112/c351638-41105666.html
2025-01-12 09:59:08,福建首个大型集中式共享储能电站顺利送电,http://pic.people.com.cn/n1/2025/0112/c1016-40400184.html
2025-01-12 09:13:30,福建首个大型集中式共享储能电站顺利送电,http://finance.people.com.cn/n1/2025/0112/c1004-40400099.html
2025-01-11 21:35:12,长春新区“金融助力智能驾驶与算力发展”对接会成功举办,http://jl.people.com.cn/n2/2025/0111/c349771-41105235.html
2025-01-11 10:07:35,新疆维吾尔自治区政府召开常务会议 研究加快建设特色优势产业集群等,http://xj.people.com.cn/n2/2025/0111/c186332-41105002.html
2025-01-10 22:43:32,全球首座！“能储一号”全容量并网发电,http://sc.people.com.cn/n2/2025/0110/c379470-41104648.html
2025-01-10 10:27:34,首次突破200亿千瓦时！国网宜宾年度售电量进入四川省前三,http://sc.people.com.cn/n2/2025/0110/c345167-41103927.html
2025-01-10 09:19:01,宁夏新能源装机容量达到4132万千瓦,http://nx.people.com.cn/n2/2025/0110/c192482-41103758.html
2025-01-10 08:25:15,向新提质激活发展新动能,http://yn.people.com.cn/n2/2025/0110/c378439-41103482.html
2025-01-10 08:12:12,“能储一号”全容量并网发电 储能一次可满足一个中小城市5小时用电,http://kpzg.people.com.cn/n1/2025/0110/c404214-40398985.html
2025-01-10 07:45:39,内蒙古绿色发展的能级提起来了,http://nm.people.com.cn/n2/2025/0110/c192247-41103351.html
2025-01-09 20:51:26,全球首座300兆瓦压气储能示范工程全容量并网发电,http://finance.people.com.cn/n1/2025/0109/c1004-40398786.html
2025-01-09 10:52:38,兵团日报社论：守正创新 真抓实干 扎实推动高质量发展,http://xj.people.com.cn/n2/2025/0109/c186332-41102785.html
2025-01-09 10:45:52,兵团：忠实履行新时代职责使命推动高质量发展奋力谱写中国式现代化兵团篇章,http://xj.people.com.cn/n2/2025/0109/c186332-41102764.html
2025-01-09 04:16:51,回到“校园”做创客,http://finance.people.com.cn/n1/2025/0109/c1004-40398006.html
2025-01-08 10:24:41,新疆推动“十大产业集群”建设提质增效,http://xj.people.com.cn/n2/2025/0108/c186332-41101580.html
2025-01-08 07:49:38,孙绍骋王莉霞会见中国核工业集团有限公司总经理申彦锋三一集团轮值董事长向文波,http://nm.people.com.cn/n2/2025/0108/c192247-41101051.html
2025-01-07 15:22:09,许继电气近零碳预制舱产品实现首台套工程示范应用,http://henan.people.com.cn/n2/2025/0107/c378397-41100664.html
2025-01-07 11:26:52,国网辽宁电力科技成果荣获第四届中央企业熠星创新创意大赛总决赛一等奖,http://ln.people.com.cn/n2/2025/0107/c400024-41100468.html
2025-01-07 10:38:13,新疆：关键之年干字当头勇争先,http://xj.people.com.cn/n2/2025/0107/c186332-41100365.html
2025-01-07 10:11:36,艾尔肯·吐尼亚孜主持召开中央驻疆单位和企业代表座谈会 听取对政府工作报告的意见建议,http://xj.people.com.cn/n2/2025/0107/c186332-41100340.html
2025-01-07 09:12:27,陕西可再生能源新增装机创新高,http://sn.people.com.cn/n2/2025/0107/c378288-41100151.html
2025-01-07 09:11:08,山西：深入推进能源革命 加快构建新型体系,http://sx.people.com.cn/n2/2025/0107/c189130-41100143.html
2025-01-07 09:00:45,甘肃绿电首次送入天津,http://gs.people.com.cn/n2/2025/0107/c183283-41100107.html
2025-01-07 07:59:23,2024年度重庆市十大科技进展发布,http://cq.people.com.cn/n2/2025/0107/c365402-41099824.html
2025-01-06 10:39:41,淄博税务：蓄足企业品牌高端化发展动能,http://sd.people.com.cn/n2/2025/0106/c386785-41099238.html
2025-01-06 09:50:05,贵州电网500千伏胜境输变电工程建成投运,http://gz.people.com.cn/n2/2025/0106/c372080-41099162.html
2025-01-06 09:11:28,黄河公司国家光伏储能实证实验平台（暖温带）获批,http://qh.people.com.cn/n2/2025/0106/c182775-41099048.html
2025-01-06 07:39:14,内蒙古首个储能类国家重点科技项目启动,http://nm.people.com.cn/n2/2025/0106/c192247-41098693.html
2025-01-05 09:39:18,黄三角建起“超级充电宝”，充放电一次可满足15万户居民全天用电,http://sd.people.com.cn/n2/2025/0105/c166192-41098479.html
2025-01-05 09:12:42,青海省新型储能规模化发展成效显著,http://qh.people.com.cn/n2/2025/0105/c182775-41098437.html
2025-01-05 09:06:50,内蒙古年内新增新能源装机规模连续两年位居全国第一,http://nm.people.com.cn/n2/2025/0105/c192247-41098418.html
2025-01-05 08:56:28,甘肃新能源总装机突破6400万千瓦,http://gs.people.com.cn/n2/2025/0105/c183283-41098376.html
2025-01-05 08:53:19,北京城市副中心推动国家绿色技术交易平台落地,http://bj.people.com.cn/n2/2025/0105/c14540-41098369.html
2025-01-04 13:41:07,与光同行创造辉煌 积光拓能续写华章,http://sc.people.com.cn/n2/2025/0104/c379469-41098109.html
2025-01-04 09:15:23,稳产能助消纳 能源转型“绿”意浓浓,http://finance.people.com.cn/n1/2025/0104/c1004-40395312.html
2025-01-04 08:45:19,云南省能源工作会议在昆明召开,http://yn.people.com.cn/n2/2025/0104/c378439-41097779.html
2025-01-03 15:15:08,长风有时 直冲云霄——2024株洲年终经济综述,http://hn.people.com.cn/n2/2025/0103/c356887-41097375.html
2025-01-03 10:51:33,内蒙古2024年新增新能源装机规模4100万千瓦以上 连续2年位居全国第一,http://nm.people.com.cn/n2/2025/0103/c196689-41097097.html
